study_accession	experiment_accession	experiment_title	experiment_desc	organism_taxid 	organism_name	library_strategy	library_source	library_selection	sample_accession	sample_title	instrument	total_spots	total_size	run_accession	run_total_spots	run_total_bases
ERP121327	ERX4078134	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526325	coronavirus	MinION	174018	162172010	ERR4080732	174018	174226765
ERP121327	ERX4078133	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526324	coronavirus	MinION	95381	87902872	ERR4080731	95381	95629204
ERP121327	ERX4078132	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526323	coronavirus	MinION	143737	131769351	ERR4080730	143737	144187299
ERP121327	ERX4078131	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526322	coronavirus	MinION	86323	77919145	ERR4080729	86323	85254637
ERP121327	ERX4078130	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526321	coronavirus	MinION	132032	121951985	ERR4080728	132032	132685945
ERP121327	ERX4078129	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526320	coronavirus	MinION	190726	174723395	ERR4080727	190726	191220484
ERP121327	ERX4078128	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526319	coronavirus	MinION	99366	91696417	ERR4080726	99366	99752015
ERP121327	ERX4078127	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526318	coronavirus	MinION	191873	173861183	ERR4080725	191873	190295395
ERP121327	ERX4078126	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526317	coronavirus	MinION	84998	78050076	ERR4080724	84998	84907623
ERP121327	ERX4078125	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526316	coronavirus	MinION	297244	269801484	ERR4080723	297244	295340572
ERP121327	ERX4078124	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526315	coronavirus	MinION	114869	105150458	ERR4080722	114869	114440025
ERP121327	ERX4078123	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526314	coronavirus	MinION	362386	328411100	ERR4080721	362386	359496843
ERP121327	ERX4078122	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526313	coronavirus	MinION	100757	93487113	ERR4080720	100757	101709203
ERP121327	ERX4078121	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526312	coronavirus	MinION	142713	130618881	ERR4080719	142713	142928619
ERP121327	ERX4078120	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526311	coronavirus	MinION	132206	119587621	ERR4080718	132206	130905517
ERP121327	ERX4078119	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526310	coronavirus	MinION	248712	227038581	ERR4080717	248712	248479471
ERP121327	ERX4078118	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526309	coronavirus	MinION	94055	87367429	ERR4080716	94055	95038521
ERP121327	ERX4078117	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526308	coronavirus	MinION	215557	195335685	ERR4080715	215557	213790329
ERP121327	ERX4078116	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526307	coronavirus	MinION	99383	91163064	ERR4080714	99383	99095099
ERP121327	ERX4078115	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526306	coronavirus	MinION	128749	116298748	ERR4080713	128749	127310259
ERP121327	ERX4078114	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526305	coronavirus	MinION	3250236	2925051133	ERR4080712	3250236	3191454034
ERP121327	ERX4078113	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526304	coronavirus	MinION	119968	109032869	ERR4080711	119968	119302963
ERP121327	ERX4078112	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526303	coronavirus	MinION	89906	82780449	ERR4080710	89906	90057858
ERP121327	ERX4078111	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526302	coronavirus	MinION	258490	235424385	ERR4080709	258490	257683681
ERP121327	ERX4078110	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526301	coronavirus	MinION	169405	155851237	ERR4080708	169405	169664239
ERP121327	ERX4078109	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526300	coronavirus	MinION	98559	91639513	ERR4080707	98559	98870875
ERP121327	ERX4078108	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526299	coronavirus	MinION	153347	142739440	ERR4080706	153347	154086164
ERP121327	ERX4078107	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526298	coronavirus	MinION	33367	31335221	ERR4080705	33367	33733662
ERP121327	ERX4078106	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526297	coronavirus	MinION	133959	124621923	ERR4080704	133959	134460744
ERP121327	ERX4078105	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526296	coronavirus	MinION	160972	152257487	ERR4080703	160972	161391362
ERP121327	ERX4078104	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526295	coronavirus	MinION	107720	99595662	ERR4080702	107720	107470322
ERP121327	ERX4078103	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526294	coronavirus	MinION	146002	135730066	ERR4080701	146002	146475384
ERP121327	ERX4078102	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526293	coronavirus	MinION	122430	113777417	ERR4080700	122430	122737633
ERP121327	ERX4078101	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526292	coronavirus	MinION	102669	95609976	ERR4080699	102669	103118574
ERP121327	ERX4078100	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526291	coronavirus	MinION	147106	137047341	ERR4080698	147106	147883385
ERP121327	ERX4078099	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526290	coronavirus	MinION	178160	164991391	ERR4080697	178160	178075635
ERP121327	ERX4078098	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526289	coronavirus	MinION	123775	114763270	ERR4080696	123775	123844503
ERP121327	ERX4078097	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526288	coronavirus	MinION	35298	32751186	ERR4080695	35298	35263143
ERP121327	ERX4078096	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526287	coronavirus	MinION	148149	137184634	ERR4080694	148149	148091610
ERP121327	ERX4078095	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526286	coronavirus	MinION	142827	132105212	ERR4080693	142827	142592770
ERP121327	ERX4078094	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526285	coronavirus	MinION	85325	79449997	ERR4080692	85325	85695710
ERP121327	ERX4078093	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526284	coronavirus	MinION	115475	107336601	ERR4080691	115475	115830629
ERP121327	ERX4078092	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526283	coronavirus	MinION	170866	158418897	ERR4080690	170866	170982164
ERP121327	ERX4078091	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526282	coronavirus	MinION	129626	120057130	ERR4080689	129626	129559367
ERP121327	ERX4078090	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526281	coronavirus	MinION	48704	45658435	ERR4080688	48704	49201265
ERP121327	ERX4078089	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526280	coronavirus	MinION	117623	109256302	ERR4080687	117623	117880426
ERP121327	ERX4078088	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526279	coronavirus	MinION	55118	51019090	ERR4080686	55118	54987149
ERP121327	ERX4078087	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526278	coronavirus	MinION	126303	117051471	ERR4080685	126303	126358624
ERP121327	ERX4078086	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526277	coronavirus	MinION	118257	109358388	ERR4080684	118257	117999409
ERP121327	ERX4078085	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526276	coronavirus	MinION	21889	20215230	ERR4080683	21889	21738336
ERP121327	ERX4078084	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526275	coronavirus	MinION	114414	106459219	ERR4080682	114414	114858319
ERP121327	ERX4078083	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526274	coronavirus	MinION	137815	127038765	ERR4080681	137815	137115057
ERP121327	ERX4078082	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526273	coronavirus	MinION	85493	79839520	ERR4080680	85493	86119157
ERP121327	ERX4078081	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526272	coronavirus	MinION	106357	96338224	ERR4080679	106357	103976353
ERP121327	ERX4078080	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526271	coronavirus	MinION	89815	83043224	ERR4080678	89815	89608717
ERP121327	ERX4078079	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526270	coronavirus	MinION	108081	100749797	ERR4080677	108081	108696515
ERP121327	ERX4078078	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526269	coronavirus	MinION	121750	112180804	ERR4080676	121750	121048270
ERP121327	ERX4078077	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526268	coronavirus	MinION	32690	29837201	ERR4080675	32690	32130622
ERP121327	ERX4078076	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526267	coronavirus	MinION	106542	98985762	ERR4080674	106542	106804683
ERP121327	ERX4078075	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526266	coronavirus	MinION	87889	81415106	ERR4080673	87889	87810387
ERP121327	ERX4078074	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526265	coronavirus	MinION	57259	53136115	ERR4080672	57259	57757446
ERP121327	ERX4078073	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526264	coronavirus	MinION	109988	101576630	ERR4080671	109988	110558471
ERP121327	ERX4078072	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526263	coronavirus	MinION	55313	50842746	ERR4080670	55313	55287116
ERP121327	ERX4078071	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526262	coronavirus	MinION	59472	54777230	ERR4080669	59472	59574670
ERP121327	ERX4078070	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526261	coronavirus	MinION	127889	116837318	ERR4080668	127889	127247465
ERP121327	ERX4078069	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526260	coronavirus	MinION	75410	69603475	ERR4080667	75410	75699310
ERP121327	ERX4078068	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526259	coronavirus	MinION	118353	109044359	ERR4080666	118353	117685099
ERP121327	ERX4078067	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526258	coronavirus	MinION	52653	48682028	ERR4080665	52653	52468652
ERP121327	ERX4078066	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526257	coronavirus	MinION	97372	88599082	ERR4080664	97372	95579691
ERP121327	ERX4078065	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526256	coronavirus	MinION	107396	98517783	ERR4080663	107396	106325473
ERP121327	ERX4078064	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526255	coronavirus	MinION	44437	41132734	ERR4080662	44437	44329405
ERP121327	ERX4078063	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526254	coronavirus	MinION	9458	8890076	ERR4080661	9458	9506538
ERP121327	ERX4078062	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526253	coronavirus	MinION	87741	80351846	ERR4080660	87741	86713057
ERP121327	ERX4078061	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526252	coronavirus	MinION	114150	104202917	ERR4080659	114150	113403312
ERP121327	ERX4078060	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526251	coronavirus	MinION	77294	70923718	ERR4080658	77294	77154587
ERP121327	ERX4078059	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526250	coronavirus	MinION	11385	10366099	ERR4080657	11385	11200570
ERP121327	ERX4078058	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526249	coronavirus	MinION	42331	38475969	ERR4080656	42331	41839523
ERP121327	ERX4078057	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526248	coronavirus	MinION	107766	100830904	ERR4080655	107766	109721394
ERP121327	ERX4078056	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526247	coronavirus	MinION	90481	84005301	ERR4080654	90481	91406452
ERP121327	ERX4078055	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526246	coronavirus	MinION	100822	92300432	ERR4080653	100822	100468806
ERP121327	ERX4078054	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526245	coronavirus	MinION	94467	87234563	ERR4080652	94467	94930724
ERP121327	ERX4078053	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526244	coronavirus	MinION	82386	75291248	ERR4080651	82386	81893893
ERP121327	ERX4078052	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526243	coronavirus	MinION	83153	74777370	ERR4080650	83153	81409893
ERP121327	ERX4078051	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526242	coronavirus	MinION	51610	46897595	ERR4080649	51610	51007678
ERP121327	ERX4078050	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526241	coronavirus	MinION	61908	56401773	ERR4080648	61908	61358308
ERP121327	ERX4078049	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526240	coronavirus	MinION	25634	23317971	ERR4080647	25634	25313897
ERP121327	ERX4078048	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526239	coronavirus	MinION	82825	75871361	ERR4080646	82825	82542510
ERP121327	ERX4078047	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526238	coronavirus	MinION	92666	85942152	ERR4080645	92666	93480159
ERP121327	ERX4078046	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526237	coronavirus	MinION	23996	22053741	ERR4080644	23996	23929805
ERP121327	ERX4078045	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526236	coronavirus	MinION	96578	89101873	ERR4080643	96578	96927909
ERP121327	ERX4078044	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526235	coronavirus	MinION	93473	87068411	ERR4080642	93473	94680334
ERP121327	ERX4078043	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526234	coronavirus	MinION	72453	66087289	ERR4080641	72453	71912128
ERP121327	ERX4078042	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526233	coronavirus	MinION	119169	110525547	ERR4080640	119169	120265546
ERP121327	ERX4078041	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526232	coronavirus	MinION	78287	72057399	ERR4080639	78287	78373991
ERP121327	ERX4078040	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526231	coronavirus	MinION	60755	55672632	ERR4080638	60755	60519286
ERP121327	ERX4078039	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526230	coronavirus	MinION	80795	74539945	ERR4080637	80795	81079440
ERP121327	ERX4078038	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526229	coronavirus	MinION	106475	98208195	ERR4080636	106475	106848783
ERP121327	ERX4078037	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526228	coronavirus	MinION	19074	17590630	ERR4080635	19074	19067562
ERP121327	ERX4078036	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526227	coronavirus	MinION	26170	24108698	ERR4080634	26170	26168300
ERP121327	ERX4078035	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526226	coronavirus	MinION	100155	92615332	ERR4080633	100155	100738301
ERP121327	ERX4078034	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526225	coronavirus	MinION	92876	85223025	ERR4080632	92876	92736604
ERP121327	ERX4078033	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526224	coronavirus	MinION	67372	63068015	ERR4080631	67372	68560438
ERP121327	ERX4078032	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526223	coronavirus	MinION	42655	39267583	ERR4080630	42655	42669494
ERP121327	ERX4078031	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526222	coronavirus	MinION	171926	157533456	ERR4080629	171926	171564939
ERP121327	ERX4078030	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526221	coronavirus	MinION	66553	62998146	ERR4080628	66553	68484630
ERP121327	ERX4078029	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526220	coronavirus	MinION	18306	16711940	ERR4080627	18306	18111410
ERP121327	ERX4078028	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526219	coronavirus	MinION	124640	114036618	ERR4080626	124640	124140285
ERP121327	ERX4078027	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526218	coronavirus	MinION	61758	58140171	ERR4080625	61758	63197959
ERP121327	ERX4078026	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526217	coronavirus	MinION	14387	13351436	ERR4080624	14387	14442168
ERP121327	ERX4078025	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526216	coronavirus	MinION	114122	104688414	ERR4080623	114122	113986606
ERP121327	ERX4078024	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526215	coronavirus	MinION	166262	154015900	ERR4080622	166262	166157749
ERP121327	ERX4078023	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526214	coronavirus	MinION	168121	157435980	ERR4080621	168121	169932399
ERP121327	ERX4078022	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526213	coronavirus	MinION	178759	166073917	ERR4080620	178759	179229314
ERP121327	ERX4078021	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526212	coronavirus	MinION	148883	138052526	ERR4080619	148883	148984232
ERP121327	ERX4078020	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526211	coronavirus	MinION	129624	120521490	ERR4080618	129624	130013316
ERP121327	ERX4078019	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526210	coronavirus	MinION	149497	138573759	ERR4080617	149497	149534126
ERP121327	ERX4078018	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526209	coronavirus	MinION	102230	94500759	ERR4080616	102230	101956002
ERP121327	ERX4078017	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526208	coronavirus	MinION	139638	128799443	ERR4080615	139638	140177338
ERP121327	ERX4078016	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526207	coronavirus	MinION	140908	130029186	ERR4080614	140908	141554450
ERP121327	ERX4078015	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526206	coronavirus	MinION	171672	156855850	ERR4080613	171672	170833840
ERP121327	ERX4078014	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526205	coronavirus	MinION	14592	13459174	ERR4080612	14592	14559134
ERP121327	ERX4078013	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526204	coronavirus	MinION	156613	142732599	ERR4080611	156613	155448466
ERP121327	ERX4078012	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526203	coronavirus	MinION	113752	103625083	ERR4080610	113752	112845344
ERP121327	ERX4078011	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526202	coronavirus	MinION	140282	128765755	ERR4080609	140282	140164569
ERP121327	ERX4078010	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526201	coronavirus	MinION	299796	278201276	ERR4080608	299796	303158270
ERP121327	ERX4078009	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526200	coronavirus	MinION	155406	142082640	ERR4080607	155406	154755087
ERP121327	ERX4078008	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526199	coronavirus	MinION	99248	91801045	ERR4080606	99248	99855155
ERP121327	ERX4078007	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526198	coronavirus	MinION	82940	75597363	ERR4080605	82940	82273082
ERP121327	ERX4078006	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526197	coronavirus	MinION	108647	100489203	ERR4080604	108647	109369135
ERP121327	ERX4078005	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526196	coronavirus	MinION	122587	112529033	ERR4080603	122587	122513864
ERP121327	ERX4078004	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526195	coronavirus	MinION	126927	117290136	ERR4080602	126927	127694143
ERP121327	ERX4078003	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526194	coronavirus	MinION	112712	103369282	ERR4080601	112712	112517546
ERP121327	ERX4078002	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526193	coronavirus	MinION	192357	176163080	ERR4080600	192357	191843064
ERP121327	ERX4078001	MinION sequencing	MinION sequencing	2697049		WGA	VIRAL RNA	PCR	ERS4526192	coronavirus	MinION	117586	108431120	ERR4080599	117586	118029375
