	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
206	ERR4082929	2020-05-01 12:26:34	2020-05-01 13:26:15	369518	184106556	0	498	37	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082929	ERX4079077		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535987	SAMEA6808337	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1657							no					UNIVERSITY OF GLASGOW	ERA2532399		public	872621EF2764D2A0D1B8D71B44DD9D38	952E1EEC084C4248E4C5CB7AE69F1ADC
207	ERR4082930	2020-05-01 12:26:34	2020-05-01 13:25:52	166598	82917412	0	497	18	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082930	ERX4079078		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519674	SAMEA6792002	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR166							no					UNIVERSITY OF GLASGOW	ERA2532401		public	3FD233A12E5C431C4595AF476BE68D4F	C03B7182CC84D1A858A66A552C0356D5
208	ERR4082932	2020-05-01 12:26:34	2020-05-01 13:26:16	377474	185040593	0	490	54	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082932	ERX4079080		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535989	SAMEA6808339	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1663							no					UNIVERSITY OF GLASGOW	ERA2532407		public	877A26541A64DAB0D55D7F5CDABCEB84	0AE0227BAB901578C8F986EFBFACF937
209	ERR4082933	2020-05-01 12:26:34	2020-05-01 13:25:52	253764	124944890	0	492	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082933	ERX4079081		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535990	SAMEA6808340	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1669							no					UNIVERSITY OF GLASGOW	ERA2532410		public	50A4D4876072BB58D67D020DF02FC216	3C48E2703D163D3FC851DC547D263F8F
210	ERR4082934	2020-05-01 12:26:34	2020-05-01 13:25:49	65726	19576587	0	297	5	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082934	ERX4079082		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519675	SAMEA6792003	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR167							no					UNIVERSITY OF GLASGOW	ERA2532412		public	1417FDA2504C447B01EAD0430D8CC472	27407874DCD4EBAD9A06B870F8F99705
211	ERR4082935	2020-05-01 12:26:34	2020-05-01 13:26:21	302093	148594794	0	491	37	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082935	ERX4079083		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535991	SAMEA6808341	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1673							no					UNIVERSITY OF GLASGOW	ERA2532415		public	B51087A42B46B394957693EF53F19DBA	D01E5CDEECDB8368993F19134F1DDECD
212	ERR4082936	2020-05-01 12:26:34	2020-05-01 13:25:53	298016	146504762	0	491	36	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082936	ERX4079084		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535992	SAMEA6808342	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1675							no					UNIVERSITY OF GLASGOW	ERA2532418		public	869F5D7B7FCBD06D1CCFC9F2B4996DF8	5EC40563F8E4DBAAB0619E817E52FD6B
213	ERR4082937	2020-05-01 12:26:34	2020-05-01 13:27:46	310734	152497926	0	490	39	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082937	ERX4079085		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535993	SAMEA6808343	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1676							no					UNIVERSITY OF GLASGOW	ERA2532421		public	0CAE95727C3D03D03D0EE95886CDF5E9	0472CBFF72DFBAA5A7055FFC38D4FA60
214	ERR4082938	2020-05-01 12:26:34	2020-05-01 13:26:15	351885	172837076	0	491	48	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082938	ERX4079086		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535994	SAMEA6808344	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1677							no					UNIVERSITY OF GLASGOW	ERA2532424		public	4876D90302BC43E6B4E082AB564F6FDC	3DB96D95CCA27D1EC9D4548ABC155B43
215	ERR4082939	2020-05-01 12:26:34	2020-05-01 13:26:13	313853	154430920	0	492	38	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082939	ERX4079087		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535995	SAMEA6808345	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1678							no					UNIVERSITY OF GLASGOW	ERA2532427		public	8B3D9D1779BC08D6372051B78B29C9E9	3EBDA238278020B517E548185D451A56
216	ERR4082940	2020-05-01 12:26:34	2020-05-01 13:26:02	187916	93315111	0	496	22	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082940	ERX4079088		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519676	SAMEA6792004	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR168							no					UNIVERSITY OF GLASGOW	ERA2532429		public	0380C68BE82984D32AF914D612934638	97CEB095A7F57E94F5061D0939B10F65
217	ERR4082942	2020-05-01 12:26:34	2020-05-01 13:26:01	286876	141066723	0	491	36	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082942	ERX4079089		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535996	SAMEA6808346	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1685							no					UNIVERSITY OF GLASGOW	ERA2532433		public	5A3C7613D7BA873AF9BBBF322C073776	1013BC8FA644ADB056BF3D781E25ECCD
218	ERR4082943	2020-05-01 12:26:34	2020-05-01 13:26:25	208634	103884367	0	497	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082943	ERX4079091		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519677	SAMEA6792005	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR169							no					UNIVERSITY OF GLASGOW	ERA2532435		public	F0111C93C68FD006667687A0CA6DA03F	9358EDBDD19778A8F1548B1ACFB21403
219	ERR4082945	2020-05-01 12:26:34	2020-05-01 13:26:01	285100	140312487	0	492	35	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082945	ERX4079093		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535998	SAMEA6808348	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1695							no					UNIVERSITY OF GLASGOW	ERA2532441		public	2C31BEF2C5C39FA22C076647A919C31F	970FD75388A595562D152CC8169AC660
220	ERR4082946	2020-05-01 12:26:34	2020-05-01 13:26:18	321719	158203298	0	491	40	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082946	ERX4079094		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535999	SAMEA6808349	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1698							no					UNIVERSITY OF GLASGOW	ERA2532444		public	C23D8F96C0D694633F9D1D8A489F9BD7	408BD59BBB600DBC595DE71EE1E9C4A9
221	ERR4082947	2020-05-01 12:26:34	2020-05-01 13:26:18	290597	145161166	0	499	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082947	ERX4079095		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519680	SAMEA6792008	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR17							no					UNIVERSITY OF GLASGOW	ERA2532446		public	3E68FB4A905700DDB616804D4CDE1F48	48AE73D141495A0C02B08E326D0DD745
222	ERR4082948	2020-05-01 12:26:34	2020-05-01 13:25:59	218729	108511986	0	496	24	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082948	ERX4079096		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519678	SAMEA6792006	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR170							no					UNIVERSITY OF GLASGOW	ERA2532448		public	5F4C33D98B16B909B5AF7C6C1664600E	4A322567ED2B55B689FCDEF18967A4D5
223	ERR4082949	2020-05-01 12:26:34	2020-05-01 13:26:15	125824	62645867	0	497	14	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082949	ERX4079097		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519679	SAMEA6792007	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR171							no					UNIVERSITY OF GLASGOW	ERA2532450		public	4FF7D666DB1A175C7699747045E2C49F	81E13CF2DC3088704BD44B0F27FA106E
224	ERR4082950	2020-05-01 12:26:34	2020-05-01 13:26:17	293975	144617894	0	491	36	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082950	ERX4079098		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536000	SAMEA6808350	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1710							no					UNIVERSITY OF GLASGOW	ERA2532453		public	F33A81AB240C9B7C0D28777657318880	81CD4B2BC827F59ED9F662FC160B9835
225	ERR4082951	2020-05-01 12:26:34	2020-05-01 13:26:14	98313	47456120	0	482	11	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082951	ERX4079099		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519681	SAMEA6792009	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR172							no					UNIVERSITY OF GLASGOW	ERA2532455		public	62ACA19264CAC3BFF54B1ACF56D76E87	38757683113C5C9C3241441DDFEA42AC
226	ERR4082952	2020-05-01 12:26:34	2020-05-01 13:26:01	186835	92870039	0	497	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082952	ERX4079100		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519682	SAMEA6792010	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR173							no					UNIVERSITY OF GLASGOW	ERA2532457		public	DA5DFCADCFE9331508F0363158A833CA	5848FFF4888477E5AFC6E0EAD71E3EB9
227	ERR4082953	2020-05-01 12:26:34	2020-05-01 13:26:18	194383	96761041	0	497	22	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082953	ERX4079101		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519683	SAMEA6792011	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR174							no					UNIVERSITY OF GLASGOW	ERA2532459		public	9B61FAEF08281864D1A61CE42B2D2634	EB47919EEB795149B40FE6E5355AE997
228	ERR4082954	2020-05-01 12:26:34	2020-05-01 13:26:02	205498	102476424	0	498	22	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082954	ERX4079102		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519684	SAMEA6792012	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR175							no					UNIVERSITY OF GLASGOW	ERA2532461		public	BB6D6204200734E74F85305B6A8DE4B6	BBE3C1B638275488E0AD5881D1D147E6
229	ERR4082956	2020-05-01 12:26:34	2020-05-01 13:26:17	172211	85780136	0	498	19	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082956	ERX4079104		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519685	SAMEA6792013	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR176							no					UNIVERSITY OF GLASGOW	ERA2532466		public	BC32580F6AECF17D460B59F3B20FC524	2E41C3350A43284BA51342ABBC0BC4B6
230	ERR4082957	2020-05-01 12:26:34	2020-05-01 13:26:13	249001	124167050	0	498	26	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082957	ERX4079105		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519686	SAMEA6792014	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR177							no					UNIVERSITY OF GLASGOW	ERA2532468		public	5DAE20EF93611B350389C6CD051EB251	802473113DD1BFE2ED611B8F46209728
231	ERR4085148	2020-05-02 15:11:49	2020-05-02 19:22:29	133503	66350357	0	496	15	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085148	ERX4079106		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519687	SAMEA6792015	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR178							no					UNIVERSITY OF GLASGOW	ERA2537457		public	A50DEB6381C7ADBE38B8D5F11F956CF5	C50F2E839F77B41D7C8FD2CC43BCE7C2
232	ERR4085149	2020-05-02 15:11:49	2020-05-02 19:22:30	238405	118860916	0	498	26	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085149	ERX4079107		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519688	SAMEA6792016	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR179							no					UNIVERSITY OF GLASGOW	ERA2537459		public	BA5373B014B6A1D18408BABDD566187D	8D4C224CD7F783DAF226077D54F2CFB1
233	ERR4085150	2020-05-02 15:11:48	2020-05-02 19:22:34	310233	154868234	0	499	40	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085150	ERX4079108		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519690	SAMEA6792018	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR18							no					UNIVERSITY OF GLASGOW	ERA2537461		public	FBD37BDB2B5873F7CCA16AB7F3BFDC01	0698B12C71317546FDFE8575274B84E9
234	ERR4085151	2020-05-02 15:11:48	2020-05-02 19:22:31	176748	87691723	0	496	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085151	ERX4079109		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519689	SAMEA6792017	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR180							no					UNIVERSITY OF GLASGOW	ERA2537462		public	3BA68D0319D3A22A4E38E61789D91EAF	8267DE0FE13905683E8E7BECA74D3864
235	ERR4085153	2020-05-02 15:11:49	2020-05-02 19:22:32	224077	111660607	0	498	26	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085153	ERX4079111		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519691	SAMEA6792019	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR183							no					UNIVERSITY OF GLASGOW	ERA2537465		public	1CEF0BA4D87DB5E63171FA72C874E9EC	BD56E6F778CA1FE94009EF186F924C21
236	ERR4085154	2020-05-02 15:11:49	2020-05-02 19:22:27	41013	17657294	0	430	4	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085154	ERX4079112		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519692	SAMEA6792020	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR185							no					UNIVERSITY OF GLASGOW	ERA2537467		public	8BE1CA04A25BE133CB470B4A8EB8EB12	A33F85D364F6D72D43AC11EC3497D156
237	ERR4085156	2020-05-02 15:11:48	2020-05-02 19:22:35	337558	168519364	0	499	42	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085156	ERX4079114		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519695	SAMEA6792023	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR19							no					UNIVERSITY OF GLASGOW	ERA2537470		public	5229A67F1DE5B7B21B49489CC65DFFDE	2C26456E89ED41F05A1C8DD8A4401B60
238	ERR4085157	2020-05-02 15:11:48	2020-05-02 19:22:36	323861	161547586	0	498	34	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085157	ERX4079115		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519693	SAMEA6792021	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR190							no					UNIVERSITY OF GLASGOW	ERA2537472		public	C7422A47BCEC7AC52C36D80D7DD92AD8	A13FC02DD1C6363D274D6BFAFC555278
239	ERR4085158	2020-05-02 15:11:48	2020-05-02 19:22:32	235711	117607037	0	498	25	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085158	ERX4079116		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519694	SAMEA6792022	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR191							no					UNIVERSITY OF GLASGOW	ERA2537473		public	E120F9B82BD6DA00B6B626F02A8C6001	AF41EF01B9D70437A687E1711D5FDDB6
240	ERR4085163	2020-05-02 15:11:48	2020-05-02 19:22:31	184637	91978723	0	498	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085163	ERX4079120		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519696	SAMEA6792024	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR195							no					UNIVERSITY OF GLASGOW	ERA2537481		public	D34FBCA9E2469342D14A03F15D62CE59	C0B1F1CC47F8100F97F5118A3968BFAB
241	ERR4085164	2020-05-02 11:32:27	2020-05-02 12:12:30	286636	142781636	0	498	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085164	ERX4079121		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519697	SAMEA6792025	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR196							no					UNIVERSITY OF GLASGOW	ERA2537482		public	6DDCDA84E43D4229ED40811FB18F6EA3	CF8FE251B52CB2EC37DD5AD502741C78
242	ERR4085166	2020-05-02 11:32:27	2020-05-02 12:12:38	281014	140111519	0	498	30	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085166	ERX4079123		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536008	SAMEA6808358	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1971							no					UNIVERSITY OF GLASGOW	ERA2537486		public	6905B507DB966A4E1DF7DEEF215E2621	416423759DC9FA9661E8DE5A645DF348
243	ERR4085169	2020-05-02 11:32:27	2020-05-02 12:12:31	313060	156043405	0	498	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085169	ERX4079127		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4536011	SAMEA6808361	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1978							no					UNIVERSITY OF GLASGOW	ERA2537491		public	91F379977740A941EA8D0938381986DA	059789AD11F4594E579E632CB951D289
244	ERR4085170	2020-05-02 11:32:27	2020-05-02 12:12:29	247355	123439774	0	499	27	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085170	ERX4079144		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519698	SAMEA6792026	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR199							no					UNIVERSITY OF GLASGOW	ERA2537492		public	906AAB00EF51F6511279D60D81BC313A	2E6C606CBD179C62BFBA01453B51249D
245	ERR4085173	2020-05-02 11:32:27	2020-05-02 12:12:37	214700	107070602	0	498	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085173	ERX4079148		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519699	SAMEA6792027	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR200							no					UNIVERSITY OF GLASGOW	ERA2537498		public	7DD140A91323DAD377A86E152F6A89FD	F45385B3A3957941A22DDA48EEB2D553
246	ERR4085174	2020-05-02 11:32:27	2020-05-02 12:12:30	276887	137940730	0	498	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085174	ERX4079149		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519700	SAMEA6792028	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR201							no					UNIVERSITY OF GLASGOW	ERA2537500		public	680C81AAAA75E9DCE66432D1D5F1556D	C73E6D06BF45367F77C1CCCD4692992E
247	ERR4085175	2020-05-02 11:32:27	2020-05-02 12:12:29	266949	133166739	0	498	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085175	ERX4079150		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519702	SAMEA6792030	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR202							no					UNIVERSITY OF GLASGOW	ERA2537501		public	2A2C123C6B68361DC4765922B35CB0BB	6D915DA61B1265306D93C2EFF5E731EF
248	ERR4085176	2020-05-02 11:32:27	2020-05-02 12:12:28	219448	109294133	0	498	24	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085176	ERX4079151		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519703	SAMEA6792031	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR203							no					UNIVERSITY OF GLASGOW	ERA2537503		public	D213F28801416937784C8A67CB79236A	B7BFA56DAB807D5B577A07CA140F53D5
249	ERR4085177	2020-05-02 11:32:27	2020-05-02 12:12:41	278847	139030536	0	498	30	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4085/ERR4085177	ERX4079152		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519704	SAMEA6792032	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR205							no					UNIVERSITY OF GLASGOW	ERA2537504		public	1DDCF9F41B9988FF0A8B742B5F4C4FD1	D0EC747944DC5D6283CC09777FCFAC93
250	ERR4085178	2020-05-02 11:32:27	2020-05-02 12:12:29	257566	128410140	0	498	27	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085178	ERX4079153		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519705	SAMEA6792033	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR206							no					UNIVERSITY OF GLASGOW	ERA2537506		public	DBC8B573B3B6E6AC33B78ED6E21A874B	B6FCCE89224059EE8D94636072814BD3
251	ERR4085179	2020-05-02 11:32:27	2020-05-02 12:14:48	3809177	1900850364	0	499	408	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR4085/ERR4085179	ERX4079154		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519706	SAMEA6792034	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR207							no					UNIVERSITY OF GLASGOW	ERA2537508		public	DBD5DAE659390AE169734F59A461BDE0	74E3CB718747C5F018C923822A4A4736
